################################################################################
# Collectl:   V3.6.1-4  HiRes: 1  Options: -i 5 --vmstat -P --filename memory 
# Host:       ip-10-110-42-151  DaemonOpts: 
# Distro:     debian wheezy/sid, Ubuntu 11.10  Platform: 
# Date:       20120604-210224  Secs: 1338843744 TZ: +0000
# SubSys:     cm Options:  Interval: 5 NumCPUs: 2 [HYPER] NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt: 
# HZ:         100  Arch: x86_64-linux-gnu-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 2266.746 Cores: 1  Siblings: 2 Nodes: 1
# Kernel:     3.0.0-16-virtual  Memory: 7645720 kB  Swap: 0 kB
# NumDisks:   1 DiskNames: xvdb
# NumNets:    2 NetNames: lo: eth0:
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim
20120604 21:07:05 10 0 7 0 0 1 2 80 20 9122 5732 0 211 3 0.00 0.03 0.07 4 0 7645720 402440 7243280 0 17776 107588 22420 17444 157832 468340 0 0 0 0 0 0 112 0 0 57652 0 2 43 0 0 0 0 7196
20120604 21:07:10 5 0 3 0 0 1 1 90 10 4673 2835 0 211 0 0.00 0.03 0.07 0 0 7645720 402696 7243024 0 17784 107624 22420 17444 157976 467364 0 0 0 0 0 0 148 0 0 57664 0 2 10 0 0 0 0 7188
20120604 21:07:15 9 0 7 0 0 1 1 82 18 8619 5381 0 211 3 0.00 0.03 0.07 4 0 7645720 403404 7242316 0 17792 107660 22468 17444 158436 467364 0 0 0 0 0 0 188 0 0 57724 0 4 34 0 0 0 0 7236
20120604 21:07:20 3 0 3 0 0 0 1 94 6 3143 2243 0 211 1 0.00 0.03 0.07 1 0 7645720 403248 7242472 0 17800 107692 22476 17444 158396 466852 0 0 0 0 0 0 220 0 0 57744 0 2 8 0 0 0 0 7244
20120604 21:07:25 12 0 9 0 0 2 2 75 25 11576 7362 0 211 5 0.00 0.03 0.07 3 0 7645720 404376 7241344 0 17808 107756 22580 17444 159136 467364 0 0 0 0 0 0 84 0 0 57808 0 46 48 0 0 0 0 7348
20120604 21:07:30 3 0 2 0 0 0 1 94 6 2983 2173 0 211 0 0.00 0.03 0.07 0 0 7645720 404364 7241356 0 17816 107796 22472 17444 159312 467364 0 0 0 0 0 0 104 0 0 57876 0 6 6 0 0 0 0 7244
20120604 21:07:35 12 0 9 0 0 1 2 75 25 11793 7453 0 211 4 0.00 0.03 0.07 2 0 7645720 404792 7240928 0 17824 107848 22556 17444 159564 468340 0 0 0 0 0 0 156 0 0 57932 0 2 26 0 0 0 0 7324
20120604 21:07:40 3 0 2 0 0 0 1 93 7 3180 2179 0 211 1 0.00 0.03 0.07 1 0 7645720 404820 7240900 0 17832 107884 22436 17444 159828 467364 0 0 0 0 0 0 192 0 0 57964 0 2 7 0 0 0 0 7204
20120604 21:07:45 13 0 9 0 0 1 3 74 26 11464 6835 0 211 5 0.00 0.03 0.07 2 0 7645720 405568 7240152 0 17840 107932 22584 17444 160252 468340 0 0 0 0 0 0 240 0 0 58020 0 2 32 0 0 0 0 7352
20120604 21:07:50 3 0 2 0 0 0 1 94 6 3099 2137 0 211 1 0.00 0.03 0.07 1 0 7645720 405628 7240092 0 17848 107972 22500 17444 160356 467364 0 0 0 0 0 0 280 0 0 58040 0 2 1 0 0 0 0 7268
