################################################################################
# Collectl:   V3.6.1-4  HiRes: 1  Options: -i 5 --vmstat -P --filename memory 
# Host:       ip-10-111-15-73  DaemonOpts: 
# Distro:     debian wheezy/sid, Ubuntu 11.10  Platform: 
# Date:       20120605-110437  Secs: 1338894277 TZ: +0000
# SubSys:     cm Options:  Interval: 5 NumCPUs: 2 [HYPER] NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt: 
# HZ:         100  Arch: x86_64-linux-gnu-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 2266.746 Cores: 1  Siblings: 2 Nodes: 1
# Kernel:     3.0.0-16-virtual  Memory: 7645720 kB  Swap: 0 kB
# NumDisks:   1 DiskNames: xvdb
# NumNets:    2 NetNames: lo: eth0:
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim
20120605 11:10:48 0 0 0 0 0 0 0 100 0 26 23 0 210 0 0.03 0.06 0.09 0 0 7645720 514708 7131012 0 18424 222392 27860 17392 149352 453556 0 0 0 0 0 0 12 0 0 57836 0 6 1 0 0 0 0 7328
20120605 11:10:53 0 0 0 0 0 0 0 100 0 19 21 0 210 0 0.02 0.06 0.09 0 0 7645720 514708 7131012 0 18432 222384 27860 17392 149356 453556 0 0 0 0 0 0 12 0 0 57836 0 5 5 0 0 0 0 7328
20120605 11:10:58 0 0 0 0 0 0 0 100 0 23 20 0 210 0 0.02 0.06 0.09 0 0 7645720 514708 7131012 0 18432 222392 27860 17392 149360 453556 0 0 0 0 0 0 24 0 0 57836 0 0 0 0 0 0 0 7328
20120605 11:11:03 4 0 5 0 0 1 2 89 11 845 2037 0 210 3 0.18 0.09 0.10 3 0 7645720 517592 7128128 0 18432 222408 27892 17396 152260 457456 0 0 0 0 0 0 44 0 0 57816 0 0 154 0 0 0 0 7344
20120605 11:11:08 5 0 5 0 0 0 2 88 12 1030 2285 0 210 1 0.17 0.09 0.10 0 0 7645720 520040 7125680 0 18440 222408 27860 17396 154792 460788 0 0 0 0 0 0 48 0 0 57820 0 5 129 0 0 0 0 7312
20120605 11:11:13 5 0 4 0 0 0 2 89 11 655 1687 0 210 1 0.15 0.09 0.10 0 0 7645720 522644 7123076 0 18440 222408 27860 17396 157340 463144 0 0 0 0 0 0 48 0 0 57820 0 6 131 0 0 0 0 7312
20120605 11:11:18 4 0 5 0 0 0 2 89 11 676 1806 0 210 0 0.14 0.09 0.10 0 0 7645720 525124 7120596 0 18440 222408 27860 17396 159832 465040 0 0 0 0 0 0 16 0 0 57836 0 0 126 0 0 0 0 7312
20120605 11:11:23 4 0 4 0 0 0 2 90 10 603 1629 0 210 2 0.13 0.09 0.10 2 0 7645720 527976 7117744 0 18440 222408 27868 17396 162328 467856 0 0 0 0 0 0 16 0 0 57836 0 0 128 0 0 0 0 7316
20120605 11:11:28 3 0 3 0 0 0 1 92 8 402 1117 0 210 4 0.28 0.12 0.11 2 0 7645720 529712 7116008 0 18440 222408 27868 17396 164112 471136 0 0 0 0 0 0 16 0 0 57836 0 0 91 0 0 0 0 7316
20120605 11:11:33 5 0 5 0 0 1 3 86 14 1080 2622 0 210 1 0.26 0.12 0.11 0 0 7645720 532812 7112908 0 18440 222408 27868 17396 167224 474928 0 0 0 0 0 0 16 0 0 57836 0 3 163 0 0 0 0 7316
20120605 11:11:38 5 0 5 0 0 0 2 87 13 988 2398 0 210 0 0.24 0.12 0.11 0 0 7645720 535688 7110032 0 18448 222400 27892 17396 170012 478668 0 0 0 0 0 0 0 0 0 57836 0 4 140 0 0 0 0 7340
